objectId,ra_deg,dec_deg,gmag,rmag,jd_first,jd_latest,sherlock_class,redshift_z,photo_z,photo_z_err,distance_modulus,separation_kpc,class_reliability,fetched_utc
ZTF18aaobdgz,163.087700825,55.344605775,,19.265,2461054.890787,2461065.8681134,SN,0.074,0.078,0.012,336.318,6.328,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaobdza,172.64778404999998,46.49714045,20.81,,2458850.0110648,2458853.0393403,SN,0.12,0.08,0.02,536.96,5.68,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaobfpt,180.3696197,61.8975589,,17.8654,2461052.9492361,2461070.9216319,SN,0.004,0.0,0.0,17.361,0.475,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaobims,182.2375844,35.5195633,,20.2719,2459348.6962269,2459371.718912,SN,0.05,0.05,0.01,233.41,4.19,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaobjwr,174.14631216666666,34.58948900000001,20.8786,,2460409.7145949,2460411.7090394,SN,0.11,0.117,0.01,511.724,7.295,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaocczb,210.3444282,44.6120248,,16.8862,2460163.779213,2460163.779213,SN,0.01,0.0,0.0,31.82,19.56,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoczyr,178.14543295,23.58682345,,18.6992,2459724.7560532,2459747.6989931,SN,0.02,0.01,0.01,99.46,13.43,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoddkg,170.79056193333335,49.37611763333334,,20.1615,2460030.888287,2460050.7340972,SN,0.1,0.08,0.02,456.39,4.68,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaodega,192.36841026666664,37.23007243333333,19.8542,19.08,2461021.0467824,2461049.9757407,SN,0.041,0.0,0.0,179.323,1.176,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaodnxt,202.017217025,34.32874455,20.3437,,2460440.8302778,2460469.7205093,SN,0.034,0.048,0.01,150.427,11.998,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaodpss,207.64873365,28.14932905,,17.9388,2460100.7533796,2460109.7049306,SN,0.02,0.02,0.01,102.78,0.94,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaodrgt,217.25221013460282,17.325166869872998,,18.7146,2458267.75,2458288.7356829,SN,0.05,0.04,0.01,229.79,24.79,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoeerb,259.7601308,58.9814207,,19.0222,2460441.9310995,2460441.9310995,SN,0.03,0.0,0.0,130.489,38.442,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoektp,227.3563114222222,25.471531666666667,19.8401,18.4262,2461023.0077894,2461053.0059259,SN,0.022,0.022,0.008,96.102,1.357,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoelil,223.0527717,29.467506874999998,,19.5136,2460063.9028819,2460085.7742014,SN,0.06,0.04,0.01,267.81,2.06,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoeqen,182.84312733333337,61.57191075555555,20.2738,,2458871.9118171,2458883.9484606,SN,0.05,0.05,0.02,221.35,2.88,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoerds,179.3893308,44.2157759,19.707,,2459965.9104167,2459965.9104167,SN,0.1,0.09,0.02,468.16,2.74,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaofbpj,223.96681106666665,31.7441183,20.4876,,2458276.7593056,2458284.734537,SN,0.05,0.04,0.01,237.67,17.61,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaofbsr,207.0378949,26.6091541,,18.9824,2459898.0366898,2459898.0366898,SN,0.11,0.11,0.01,528.77,3.19,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaofvmt,253.4327632,64.0843137,,17.3661,2460169.8013194,2460169.8013194,SN,0.04,0.58,0.08,183.37,5.57,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaofxvv,245.2589407,40.3936928,15.7487,,2460575.6407755,2460575.6407755,SN,0.033,0.0,0.0,146.311,18.116,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaogsbk,233.5043253953125,38.8832145231935,20.4659,,2458272.75,2458281.769456,SN,0.06,,,269.21,42.81,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoguqz,236.29678487500001,53.325539225,,20.2894,2461031.0525,2461056.9542014,SN,0.146,0.148,0.006,692.317,40.578,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaohang,222.14273736826152,38.8323917613035,20.2298,,2458272.75,2458282.764838,SN,0.01,,,26.26,21.9,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaohbjy,215.7064499286135,54.215300065625,20.2635,20.1706,2458272.75,2458282.724919,SN,0.02,,,89.62,49.87,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaohgxs,219.87020771738298,37.3583885585205,20.6924,,2458272.75,2458276.7598148,SN,0.01,,,61.22,20.77,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaohifr,202.967365710547,46.2377815696775,,19.8475,2458272.75,2458279.7449884,SN,0.01,,,35.1,15.09,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaohjgu,246.7253134,23.0214579,,20.1639,2458694.7082755,2458700.6754167,SN,0.09,,,421.66,48.45,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaohlbn,254.6997655,23.2818232,,19.5568,2460057.9407176,2460057.9407176,SN,0.24,0.0,0.0,1190.92,38.67,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaohstt,273.75368845,29.78822505,20.6995,,2458278.8985532,2458284.8793866,SN,0.02,,,82.62,29.21,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoidpd,248.0615807,40.677005449999996,20.5192,,2458278.8482523,2458284.7556829,SN,0.08,,,349.69,40.72,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoihyt,265.0782779272727,51.02976531818182,19.4059,19.356,2461052.0575694,2461077.0158796,SN,0.021,0.039,0.009,92.606,7.77,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoirjz,241.68040025625,52.46509023749999,20.9614,21.1827,2458987.8489583,2459017.806794,SN,0.07,0.08,0.03,292.42,14.83,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoitbn,230.57107795,58.692245650000004,20.6868,20.3354,2458281.7234259,2458308.7148727,SN,0.01,,,48.26,45.86,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoiufx,233.4665121,45.1541859,20.7077,20.3471,2458278.7227083,2458548.0074653,SN,0.08,,,348.59,28.48,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoixxf,217.1675796,38.9752504,19.1348,,2458279.8094676,2458282.7839468,SN,0.01,0.02,0.01,41.67,12.62,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojaet,246.72400885000002,23.021307999999998,20.358,20.3581,2458278.8369329,2458287.7721759,SN,0.09,,,421.66,44.59,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojaoq,254.04827425429698,24.668900645373498,20.1376,,2458272.75,2458389.6303935,SN,0.05,,,199.69,30.58,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojaum,253.045219925,23.871291000000003,,20.1012,2458284.7927546,2458548.0254977,SN,0.05,0.05,0.01,210.01,19.4,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojckb,256.07985685,30.7189566,,20.1351,2458548.027338,2458572.9736921,SN,0.03,0.04,0.01,152.02,18.59,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojhzn,259.27794783333337,33.592534433333334,20.7442,20.2103,2458278.7973843,2458343.6623727,SN,0.03,,,132.48,36.39,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojoeo,258.18150235,38.014203249999994,,20.2682,2458290.8653356,2458376.6621759,SN,0.04,0.03,0.01,164.58,63.22,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojuqn,253.90305080000002,38.0375195,20.5084,,2458278.8482523,2458284.7556829,SN,0.12,0.12,0.02,535.64,35.01,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaojycb,252.38736906666668,45.50436293333333,19.9486,,2458278.8634491,2458284.7594097,SN,0.03,0.03,0.01,138.24,15.28,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokbpn,233.56801165,52.45179895,19.5345,19.818,2458314.6798264,2458328.6804051,SN,0.09,0.11,0.03,389.89,22.28,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokdaq,240.5533292,38.9501591,,20.9198,2460411.9289931,2460411.9289931,SN,0.131,0.0,0.0,615.63,38.624,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokdma,226.527041,51.244516250000004,,19.8054,2458572.9246644,2458583.841088,SN,0.01,,,54.76,36.72,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokfcr,219.41422055,51.43062455,20.2744,,2458279.7997801,2458282.766794,SN,0.01,,,29.71,13.9,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokffj,220.85545685,51.23501005,19.655,,2460429.8220255,2460429.8234375,SN,0.077,0.0,0.0,347.769,40.959,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokgbi,233.51375624902352,38.8833470979735,20.4853,,2458272.75,2458278.8473032,SN,0.06,,,269.21,44.57,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokghk,221.9362937,37.0522577,,19.9174,2458276.7822685,2458279.7584606,SN,0.03,,,126.41,28.43,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaokgqy,237.54869630000002,38.3728443,20.8453,,2458281.769456,2458284.765544,SN,0.07,,,327.79,37.23,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaombiz,241.0862239,37.422720049999995,,20.2963,2458343.6604977,2458377.6292593,SN,0.03,,,136.34,27.08,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaomfpu,248.37062853333336,39.3411044,20.4576,19.768,2458278.8482523,2458284.8008218,SN,0.03,,,138.74,19.75,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaommwv,248.25360955,22.638187700000003,,19.732,2458560.9584259,2458575.9194097,SN,0.04,,,161.88,33.44,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaonlvj,255.6095805,36.7923844,18.2496,,2460976.6542245,2460976.6542245,SN,0.024,0.0,0.0,104.562,22.027,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaotzhu,223.2064229285714,18.080304728571427,20.9486,20.6482,2460090.8245023,2460120.737581,SN,0.07,0.08,0.01,323.01,28.92,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaouaje,222.0976873,26.7636421,19.1802,,2460104.7738773,2460104.7738773,SN,0.12,0.1,0.02,543.02,6.4,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoubhb,216.00473229999997,36.88013158,19.9154,19.4447,2459690.8233565,2459719.7892014,SN,0.08,0.1,0.02,377.81,2.56,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoufjt,215.3217862875,35.50883945,19.9642,18.6906,2458650.7579167,2458679.6935417,SN,0.03,0.04,0.01,130.7,1.66,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoulja,220.1307908,28.668264,18.5764,,2461017.0368056,2461017.0368056,SN,0.046,0.035,0.009,202.244,2.551,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaovgow,241.6639967530275,32.9579776915525,20.5131,,2458272.75,2458278.8392824,SN,0.23,,,1153.13,29.02,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaovssm,239.56090896,35.59825572,,20.202,2458362.6399421,2458368.634375,SN,0.09,0.07,0.02,410.24,3.29,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaovvjp,253.113559025,63.149336,,19.2128,2460928.6978819,2460957.714838,SN,0.01,0.0,0.0,44.777,42.81,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaowgzn,249.6935885,25.678526,,19.1608,2460576.6659606,2460576.6659606,SN,0.06,0.0,0.0,269.137,27.004,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaowolj,243.151787,29.647998549999997,17.7838,,2458608.7966898,2459386.7967824,SN,0.03,0.04,0.01,140.78,17.77,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoxain,226.2920567,37.6151855,,18.6762,2460528.758588,2460528.758588,SN,0.075,0.071,0.014,339.971,14.432,2,2026-03-24T12:32:39.811136+00:00
ZTF18aaoyqya,248.59475935,48.0614733,,17.9296,2458302.8253588,2458302.8253588,SN,0.04,0.03,0.01,155.31,1.72,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapabny,270.28510025,22.552246150000002,19.3334,,2459697.9603588,2459723.8936574,SN,0.02,0.0,0.0,82.88,0.67,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapbbjy,251.8146509,44.89175775,,19.7417,2458986.8056481,2459011.7626505,SN,0.07,0.08,0.03,332.91,31.48,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapbjec,230.8019156,57.0649593,,19.5424,2460511.8012847,2460511.8012847,SN,0.052,0.0,0.0,229.62,31.761,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapbrsb,243.64258965,39.37890955,20.3974,,2458281.7610532,2458284.7598843,SN,0.03,,,142.77,26.38,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapcfqn,242.92578125,30.6152572631835,,19.504,2458266.75,2458272.75,SN,0.14,0.14,0.02,687.1,37.24,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapcmdg,255.03439205,23.067106000000003,,20.1783,2458287.7736574,2458365.6516898,SN,0.01,,,42.57,33.59,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapcxve,255.1176316,31.1656894,18.4298,,2460468.8428472,2460468.8428472,SN,0.024,0.0,0.0,103.19,45.428,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapdxer,258.401778,49.1273889,,20.4284,2460461.8881481,2460461.8881481,SN,0.029,0.0,0.0,126.886,12.28,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapfccl,247.81945886666668,23.156480266666666,17.7774,,2458718.6748611,2458994.9154861,SN,0.04,,,165.74,44.22,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapfcrg,252.12761749999999,24.6587238,,20.765,2460411.9544329,2460412.0149074,SN,0.035,0.0,0.0,155.125,14.153,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapfquv,246.60655010000002,33.63827013333333,,19.8006,2458999.8092824,2459004.7860532,SN,0.03,,,142.95,35.15,2,2026-03-24T12:32:39.811136+00:00
ZTF18aapfuco,244.226393368164,54.3047331234865,20.4813,20.0617,2458272.75,2458290.8306134,SN,0.39,0.29,0.11,2113.01,8.18,2,2026-03-24T12:32:39.811136+00:00
